Country,airport_code,type,name,location_raw,opening_hours_raw,url,conditions_raw,facilities_raw,slug,airport_name,terminal,City
Turkey,SAW,LOUNGE,Plaza Premium Lounge,"Sabiha Gökçen International, Domestic Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/turkey/sabiha-gokcen-international/saw1-plaza-premium-lounge,"Smoking room inside the lounge, No dress code, Children under 2 years admitted free","Air conditioning
Alcoholic drinks (Standard)
Children’s play area
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",saw1-plaza-premium-lounge,Sabiha Gökçen International Airport,Domestic Terminal,"Pendik, Istanbul"
Turkey,SAW,REST,Kepler Club,"Istanbul Sabiha Gokcen Intl, International Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/turkey/sabiha-gokcen-international/saw2-kepler-club,"Maximum 3 hour stay - Each resting unit is designed to create an ambience of tranquillity and equipped with a 220cm x 140cm ergonomic bed (maximum 1 person per resting unit), SmartTV with Netflix and YouTube, rotating worktable, universal charging station, speaker that emits relaxing ocean wave sounds and a personal tablet computer for flight information and shopping - Special requests sent by personal tablet computers are delivered to the resting units through Kepler Club’s autonomous delivery robot - Separate men and women resting units, smart toilets, showers (complimentary slippers, shampoo, body wash and towels) and locker rooms - Children under 7 years are not admitted - A large modern terrace seating area with complimentary coffee, tea, water and high-speed Wi-Fi - Cardholders can benefit from special discounts at Food & Beverage partners, including Simit Sarayi (30%), Subway (30%), Starbucks (20%) and Big Chefs Restaurant (10%). Please ask staff for more details - Cardholder is responsible for all additional charges incurred.","Air conditioning
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Telephone
Televisions
Wi-Fi",saw2-kepler-club,Sabiha Gökçen International Airport,International Terminal,"Pendik, Istanbul"
Turkey,SAW,LOUNGE,Plaza Premium Lounge - Marmara,"Istanbul Sabiha Gokcen Intl, International Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/turkey/sabiha-gokcen-international/saw3-plaza-premium-lounge-marmara,Maximum 2 hour stay - Children under 2 years area admitted free - Separate children's play area available - Separate smoking room available inside the lounge.,"Air conditioning
Alcoholic drinks (Standard)
Alcoholic drinks (Premium-brand)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",saw3-plaza-premium-lounge-marmara,Sabiha Gökçen International Airport,International Terminal,"Pendik, Istanbul"
Chile,SCL,LOUNGE,Primeclass Condor,"Santiago International, Domestic Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/chile/arturo-merino-benitez-international/scl6-primeclass-condor,Maximum 3 hour stay - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Showers
Soft drinks
Televisions
Wi-Fi",scl6-primeclass-condor,Comodoro Arturo Merino Benítez International Airport,Domestic Terminal,Santiago
Chile,SCL,LOUNGE,SkyTeam Lounge,"Arturo Merino Benítez International, International Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/chile/arturo-merino-benitez-international/scl8-skyteam-lounge,"No smoking (including vaping), No dress code","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Showers
Soft drinks
Wi-Fi",scl8-skyteam-lounge,Comodoro Arturo Merino Benítez International Airport,International Terminal,Santiago
Chile,SCL,LOUNGE,Salones VIP Pacific Club,"Santiago International, Domestic Terminal",07:00 - 02:45 daily,https://my.prioritypass.com/en-GB/lounges/chile/arturo-merino-benitez-international/scl4-salones-vip-pacific-club,Maximum 2 hour stay - Children under 2 years are admitted free - Smart casual dress at all times.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Telephone
Televisions
Wi-Fi",scl4-salones-vip-pacific-club,Comodoro Arturo Merino Benítez International Airport,Domestic Terminal,Santiago
Chile,SCL,LOUNGE,Salones VIP Pacific Club,"Santiago International, Domestic Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/chile/arturo-merino-benitez-international/scl11-salones-vip-pacific-club,Maximum 6 hour stay - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Televisions
Wi-Fi",scl11-salones-vip-pacific-club,Comodoro Arturo Merino Benítez International Airport,Domestic Terminal,Santiago
Chile,SCL,LOUNGE,The Lounge,"Santiago International, Domestic Terminal","24 hours daily
Note: Due to current travel restrictions impacting the area this lounge is temporarily closed.",https://my.prioritypass.com/en-GB/lounges/chile/arturo-merino-benitez-international/san4-the-lounge,Maximum 2 hour stay - Children under 2 years are admitted free - Smart casual dress at all times.,"Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Telephone
Televisions
Wi-Fi",san4-the-lounge,Comodoro Arturo Merino Benítez International Airport,Domestic Terminal,Santiago
Chile,SCL,LOUNGE,Salones VIP Pacific Club,"Santiago International, Domestic Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/chile/arturo-merino-benitez-international/san2-salones-vip-pacific-club,Maximum 6 hour stay - Children under 2 years are admitted free - Smart casual dress at all times.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",san2-salones-vip-pacific-club,Comodoro Arturo Merino Benítez International Airport,Domestic Terminal,Santiago
Chile,SCL,LOUNGE,Primeclass Andes,"Santiago International, Domestic Terminal",24 hours daily,https://my.prioritypass.com/en-GB/lounges/chile/arturo-merino-benitez-international/scl10-primeclass-andes,Maximum 3 hour stay - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",scl10-primeclass-andes,Comodoro Arturo Merino Benítez International Airport,Domestic Terminal,Santiago
Germany,SCN,LOUNGE,SCN Business Lounge,"Saarbruecken, Terminal","First flight - last flight
Note: Open approx. 06:00 and close approx. 22:30",https://my.prioritypass.com/en-GB/lounges/germany/saarbrucken/scn-scn-business-lounge,"No smoking (including vaping), No dress code, Children are not admitted","Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",scn-scn-business-lounge,Saarbrücken Airport,Unknown,Saarbrücken
Spain,SCQ,LOUNGE,Santiago VIP Lounge,"Santiago De Compostela, Terminal",05:30 - 23:00 daily,https://my.prioritypass.com/en-GB/lounges/spain/santiago-de-compostela/scq-santiago-vip-lounge,"No smoking (including vaping), Dress code: Smart casual. No shorts, Children under 5 years admitted free, Children under 18 years must be accompanied by an adult","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Luggage storage
Printers
Soft drinks
Telephone
Wi-Fi",scq-santiago-vip-lounge,Santiago - Rosalia De Castro Airport,Unknown,Santiago de Compostela
Ecuador,SCY,LOUNGE,Magma Lounge,"San Cristobal Island, Terminal","08:00 - 15:00 daily
Note: Hours may vary according to flight schedules.",https://my.prioritypass.com/en-GB/lounges/ecuador/san-cristobal/scy-magma-lounge,Children under 2 years are admitted free - All bottled alcoholic and non-alcoholic drinks are subject to payment.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Televisions
Wi-Fi",scy-magma-lounge,Aeropuerto De San Cristóbal,Unknown,Puerto Baquerizo Moreno
Dominican Republic,SDQ,LOUNGE,Copa Club,"Santo Domingo Las Americas Intl, Terminal B",05:00- 17:00 daily,https://my.prioritypass.com/en-GB/lounges/dominican-republic/las-americas-international/sdq4-copa-club,Children under 2 years are admitted free - Alcoholic drinks are only available to passengers 21 years of age or older - Smart casual dress at all times.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",sdq4-copa-club,Las Américas International Airport,Terminal B,Santo Domingo
Dominican Republic,SDQ,LOUNGE,Sala Caribe,"Las Américas International, Terminal A","24 hours daily
Note: Access may be restricted due to space constraints.",https://my.prioritypass.com/en-GB/lounges/dominican-republic/las-americas-international/sdq3-sala-caribe,Maximum 3 hour stay - Children under 3 years are admitted free - All children must be accompanied by an adult - Smart casual dress at all times - Separate smoking room available.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",sdq3-sala-caribe,Las Américas International Airport,Terminal A,Santo Domingo
Brazil,SDU,REFRESH,Bluma,"Rio de Janeiro Santos Dumont, Terminal","06:00 - 22:00 daily
Note:
Hair Wash and dry (45 min) (US$27 value)
Blowout or Babyliss (45 min) (US$27 value)
Feet (nails) + hand massage (45 min) (US$27 value)
Hands (nails) + hand massage (40 min) (US$27 value)
Quick Massage (20 min) (US$27 value)
Foot Spa (15 min) (US$27 value)",https://my.prioritypass.com/en-GB/lounges/brazil/santos-dumont/sdu3s-bluma,"1. Cardholders can use their lounge visit entitlement to take advantage of one of the following options: Hair Wash and dry (45 min) (US$27 value); Blowout or Babyliss (45 min) (US$27 value); Feet(nails) + hand massage (45 min) (US$27 value); Hands(nails) + hand massage (40 min) (US$27 value); Quick Massage (20 min) (US$27 value); Foot Spa (15 min) (US$27 value). Each treatment represents a single lounge visit within the Cardholders existing lounge visit allocation for which the Cardholder will, where applicable, be charged. Cardholder, may NOT register Guests. Only 1 card per visit per Cardholder will be accepted and at point of registration. To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel before selecting a treatment. 2. Cardholder cannot revisit this location within a 3 hour period starting from the time of entry. 3. Cardholder is responsible for all additional charges incurred. 4. Complimentary luggage storage available. 5. Bluma usage is subject to availability. 6. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and visits are advised to review programme Conditions of Use prior to accessing the offer.","Air conditioning
Digital card accepted
Disabled access
Wi-Fi",sdu3s-bluma,Santos Dumont Airport,Unknown,Rio de Janeiro
Brazil,SDU,LOUNGE,Advantage VIP Lounge,"Rio de Janeiro Santos Dumont, Terminal",05:00 - 21:00 daily,https://my.prioritypass.com/en-GB/lounges/brazil/santos-dumont/sdu5-advantage-vip-lounge,Maximum 3 hour stay - All cardholders and guests are required to show a valid Boarding Pass with confirmed same-day travel for access to the lounge - Children under 2 years are admitted free - Complimentary Notebooks available.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Telephone
Televisions
Wi-Fi",sdu5-advantage-vip-lounge,Santos Dumont Airport,Unknown,Rio de Janeiro
Brazil,SDU,LOUNGE,Advantage VIP Lounge,"Santos Dumont, Terminal",04:30 - 22:00 daily,https://my.prioritypass.com/en-GB/lounges/brazil/santos-dumont/sdu1-advantage-vip-lounge,Maximum 3 hour stay - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Soft drinks
Televisions
Wi-Fi",sdu1-advantage-vip-lounge,Santos Dumont Airport,Unknown,Rio de Janeiro
Brazil,SDU,LOUNGE,Advantage VIP Lounge,"Rio de Janeiro Santos Dumont, Terminal","04:30 - 22:00 daily
Note: This lounge is temporarily closed until further notice.",https://my.prioritypass.com/en-GB/lounges/brazil/santos-dumont/sdu2-advantage-vip-lounge,Maximum 3 hour stay - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Soft drinks
Telephone
Televisions
Wi-Fi",sdu2-advantage-vip-lounge,Santos Dumont Airport,Unknown,Rio de Janeiro
